

    0.332904570994760502E-96   -0.382561798056020871E+04    0.875399335666421052E+01    0.974547001345651864E+00    0.290886596111783966E+02    0.123350798913991682E+02    0.148505896493539382E+03    0.584077218203073040E-01    0.269421383830962527E-02
    0.416211245866636544E-96   -0.382608465467744099E+04    0.746821359602990142E+01    0.888958861874507456E+00    0.994994072473918294E+02    0.119837036715649567E+02    0.705086656538144183E+02    0.896002183824838316E-01    0.176596614081264702E-02
    0.431937009346377717E-96   -0.382617882834139527E+04    0.877793095733489181E+01    0.116050013942784869E+01    0.165404528071701975E+03    0.401345543964953144E+01    0.137226564771920863E+03    0.355702605814463974E-01    0.222551275417844953E-02
    0.825997383210163351E-96   -0.382749545202054560E+04    0.775570862251749737E+01    0.740412819257930011E+00    0.990222460583273545E+02    0.139573201111487784E+02    0.730947605232637585E+02    0.717050688223020427E-01    0.170814386250969135E-02
    0.296940519156729806E-95   -0.383007450268864659E+04    0.941293139193310324E+01    0.434169640401381063E+00    0.184612862396137075E+03    0.133441898086074477E+02    0.785697031348356631E+02    0.686388049631614650E-01    0.197835765925986548E-02
    0.501145980873992853E-95   -0.383114123387081918E+04    0.783420894743798613E+01    0.162953067222001735E+01    0.149477772392812710E+03    0.113943392596607378E+02    0.864110660698350586E+02    0.843074559121397560E-01    0.153649292600865862E-02
    0.963659401257343921E-95   -0.383246891482351703E+04    0.967052529207588307E+01    0.121844891822899548E+01    0.139939601112448202E+03    0.117841201624663530E+02    0.116262633885927755E+03    0.505238882596044450E-01    0.217721002780652635E-02
    0.120770917539237338E-94   -0.383294040019688009E+04    0.756295217303695289E+01    0.264344067608267785E+00    0.188622434604072033E+02    0.634832688262903222E+01    0.931782218509852953E+02    0.338033944030329200E-01    0.316725970350856083E-02
    0.224398782308271097E-94   -0.383419945867594288E+04    0.806962022185156336E+01    0.830455310854549822E+00    0.212435899423251904E+02    0.102011495865543029E+02    0.872986277451445005E+02    0.692283587982096132E-01    0.272291684460035073E-02
    0.427104402430278839E-94   -0.383550666615258569E+04    0.754074421225089075E+01    0.140900392964434040E+01    0.152423510530906782E+03    0.705975729787714279E+01    0.866330495662221267E+02    0.309329822547283508E-01    0.194470091301241865E-02
    0.849422371574974782E-94   -0.383690172229279051E+04    0.907557332499871450E+01    0.188122322033015621E+01    0.107379835597121584E+03    0.848918244744617212E+01    0.111082808441553411E+03    0.949701922006683102E-01    0.190613196596644695E-02
    0.103377576744180054E-93   -0.383731455552596344E+04    0.823470659184626541E+01    0.667355989683790618E+00    0.145637929946501909E+02    0.933795023285157377E+01    0.371594920694591124E+02    0.455041891931029160E-01    0.297312485911005626E-02
    0.144565930819430376E-93   -0.383800525071181119E+04    0.790300442318098550E+01    0.144429497338320445E+01    0.126507470363141692E+03    0.119886063137558203E+02    0.857921988077852689E+02    0.828293807631297757E-01    0.130777011449318358E-02
    0.201652039951877835E-93   -0.383869086664266706E+04    0.875764693494099333E+01    0.173806651110015942E+01    0.153734724550630517E+03    0.565999431745976622E+01    0.107319420554053991E+03    0.828937339644703758E-01    0.178420929455963811E-02
    0.205720681229676284E-93   -0.383875081803221565E+04    0.843874790847336342E+01    0.139521016508947415E+01    0.846429339392040987E+02    0.140695652572707353E+02    0.121818903927727064E+03    0.936370886882092884E-01    0.116943030832918440E-02
    0.312605405053312517E-93   -0.383960766278448182E+04    0.945875527028801244E+01    0.130158712516226949E+01    0.355699191544922755E+02    0.140887795993739893E+02    0.106238357147258512E+03    0.840059969809835716E-01    0.178585158562842594E-02
    0.548321063853318369E-93   -0.384075150136419006E+04    0.800414321920044003E+01    0.541630774592686492E+00    0.197787019259138049E+03    0.851152333650846771E+01    0.119882842658608993E+03    0.592947611729249535E-01    0.281114168883344825E-02
    0.153014827515675716E-92   -0.384282401921064684E+04    0.855605179929467319E+01   -0.755985824745168955E-01    0.167982038054306173E+03    0.580050428636043858E+01    0.146453084071498523E+03    0.741849665742167208E-01    0.188962507632389819E-02
    0.409535874017118303E-92   -0.384481299856130590E+04    0.832738811360845688E+01    0.572397230771439780E+00    0.156448912646118600E+03    0.129817254431215865E+02    0.924899560370707832E+02    0.967445989051101962E-01    0.201706999415147666E-02
    0.127798709942451923E-91   -0.384710903263459795E+04    0.959214756873962671E+01    0.726941091347608648E+00    0.376720349389624829E+02    0.761723143444429951E+01    0.880095553302977578E+02    0.644049745325011580E-01    0.237502706051609738E-02
    0.212813041529829701E-91   -0.384814894782145529E+04    0.961494988950467722E+01    0.243734491651934171E+00    0.821235985802223638E+02    0.684807906854885662E+01    0.120326484868078936E+03    0.417112571258088510E-01    0.215197780852165177E-02
    0.298465012844223378E-91   -0.384884542517162890E+04    0.840297869277062937E+01    0.995613328641799189E+00    0.510114069317769889E+02    0.606105370357435369E+01    0.119024232875745597E+03    0.916222398150178252E-01    0.220617110333143351E-02
    0.544606304050131643E-91   -0.385006824605097290E+04    0.908351956694852092E+01    0.152851337750867167E+01    0.832441353333467191E+02    0.121602313352826510E+02    0.706978298514310950E+02    0.750394825088947642E-01    0.190633896562604813E-02
    0.133139867713902651E-90   -0.385187609035066635E+04    0.777790637437053611E+01    0.611135085388237353E+00    0.783442513472740103E+02    0.872492268771889457E+01    0.154693844811768457E+03    0.674815912291937547E-01    0.218366545731505735E-02
    0.182737511449872451E-90   -0.385252939144448555E+04    0.853258624651538256E+01    0.876025187145404782E+00    0.488658348102165689E+02    0.111328695863673968E+02    0.364111465861019568E+02    0.573929228426251145E-01    0.247128941052844955E-02
    0.239695003831090058E-90   -0.385309202452109184E+04    0.878299979891161087E+01    0.154496013897587581E+01    0.170796680334893665E+03    0.692190184954939181E+01    0.128416488041657033E+03    0.442891117030384390E-01    0.110213936456288880E-02
    0.172358471009036161E-89   -0.385705761299506912E+04    0.787713124618667582E+01   -0.755147306954231379E+00    0.592521293176522690E+02    0.915774171291819172E+01    0.107067479029885902E+03    0.701141196653847915E-01    0.193558684784772171E-02
    0.295934298199356524E-89   -0.385815873503976991E+04    0.951936920691820632E+01    0.105631646698961656E+01    0.645228375892910861E+02    0.108056798326628964E+02    0.110771532847130246E+03    0.465019570773977028E-01    0.227386533423455054E-02
    0.371427390884321036E-89   -0.385863316690460488E+04    0.899174237111878227E+01    0.349834252168572224E+00    0.165459662538044114E+03    0.102691971012477943E+02    0.977700589716133805E+02    0.701553864951823813E-01    0.249164185236862637E-02
    0.617371792879322570E-89   -0.385966940295963923E+04    0.834548881560379030E+01    0.109491900499435246E+01    0.266728496433560878E+02    0.100467856884303828E+02    0.688788802498238795E+02    0.799146359991362715E-01    0.237783588586791507E-02
    0.910721592699954648E-89   -0.386046693460007509E+04    0.757422662798354374E+01    0.170196068516665999E+01    0.473218117542132433E+02    0.728754838485551115E+01    0.957504809413563436E+02    0.721671595826292589E-01    0.176228863012497725E-02
    0.209481270307384494E-88   -0.386215289896445438E+04    0.743460366840677267E+01    0.309172944890294232E+00    0.147468470261195446E+02    0.477532645453986238E+01    0.844336333755738053E+02    0.432598265118049261E-01    0.263771940226991113E-02
    0.275827469457472666E-88   -0.386272318141665664E+04    0.723569882681677434E+01    0.443368886478920921E+00    0.222587546228282651E+01    0.104900189453254722E+02    0.847615401041512229E+02    0.902842841119740613E-01    0.207060906536805098E-02
    0.472322781273515175E-88   -0.386381895551845355E+04    0.882651771938373741E+01    0.922354788722986818E+00    0.104828770789001837E+03    0.562637581775342177E+01    0.154925055458375965E+03    0.443991663955650012E-01    0.155938267119158733E-02
    0.524676534326926197E-88   -0.386404919419270527E+04    0.987667016981776769E+01    0.107623570080095110E+01    0.133322540879209335E+02    0.129956631788081296E+02    0.144136385394896536E+03    0.634740524637379261E-01    0.196108948593688541E-02
    0.636328517207503499E-88   -0.386445506023041298E+04    0.858343402598737093E+01    0.509024260930009298E+00    0.149928734276337138E+03    0.990053793838276519E+01    0.818335920361517424E+02    0.386979776993612509E-01    0.297093515251979547E-02
    0.635324163988918827E-88   -0.386447190102368222E+04    0.841865758752769899E+01    0.655975118177583916E+00    0.122961663049014987E+03    0.880175672738385728E+01    0.141259217104702998E+03    0.288827575598995800E-01    0.313830824284306274E-02
    0.144489031222615570E-87   -0.386613520767581394E+04    0.735234361710220607E+01    0.112666254358429363E+00    0.357146358051440345E+02    0.126428898015586633E+02    0.636543908471682158E+02    0.679264315622374881E-01    0.190179162549911269E-02
    0.178647040373316871E-87   -0.386657962451888352E+04    0.915773912322850947E+01    0.172807567324860578E+00    0.387115705109515744E+02    0.528328164388313848E+01    0.814558360220445650E+02    0.949721090854740019E-01    0.192945841451045374E-02
    0.579390173550059723E-87   -0.386895275273444304E+04    0.864499097462778288E+01    0.139263300056407857E+00    0.148305403746516049E+03    0.113294641584838143E+02    0.146685337199579322E+03    0.646179489995620943E-01    0.222901066147088416E-02
    0.693469407335239642E-87   -0.386933221473416006E+04    0.932875797673600360E+01    0.112695366348473591E+01    0.515855777336695169E+02    0.135355586114764037E+02    0.782106492362800623E+02    0.815496859475132174E-01    0.132954848240883299E-02
    0.121812887962563283E-86   -0.387047894299380459E+04    0.723707000990063776E+01    0.858863121666953333E+00    0.283804160416387354E+02    0.105954538908311093E+02    0.467163206308883474E+02    0.743686838874753064E-01    0.140848566454271633E-02
    0.132625692003238976E-86   -0.387066903229877562E+04    0.881414736918895159E+01   -0.367189818861397121E+00    0.282919870564366285E+02    0.559523728159530176E+01    0.127892342481357247E+03    0.451576783117181163E-01    0.205772598709562989E-02
    0.153760948937987486E-86   -0.387098476890295933E+04    0.951386595699590210E+01    0.398656787442007499E+00    0.137170808062319765E+03    0.144007150661628653E+02    0.113796731855777836E+03    0.631001524744830011E-01    0.195120222604359158E-02
    0.160470402766830778E-86   -0.387109018970770330E+04    0.765884796660827938E+01    0.781099942410339310E-01    0.824724399968032316E+02    0.543519845417793679E+01    0.153842093389448678E+03    0.431495782307957723E-01    0.163853023721850398E-02
    0.220233702326319836E-86   -0.387174334920110778E+04    0.743244444741803090E+01    0.122087957722623575E+01    0.180073658994774974E+03    0.960255751363060206E+01    0.753402528055840435E+02    0.421569316104408315E-01    0.196567122915733937E-02
    0.282643455036128489E-86   -0.387226234312371662E+04    0.817513130258467768E+01    0.480654442506269319E+00    0.387187619193285002E+02    0.465435782134676845E+01    0.622339762042918281E+02    0.956020677394889828E-01    0.131427429242764746E-02
    0.358145679632028796E-86   -0.387275585032939762E+04    0.950105100971250671E+01    0.249255709591522212E+00    0.482917386665478645E+02    0.119938149372043199E+02    0.119772769978056388E+03    0.619918782035985133E-01    0.229656978293557405E-02
    0.600752005613424927E-86   -0.387381033509570125E+04    0.916815766484822525E+01    0.106278371461599175E+01    0.795671780247039067E+02    0.145145157018575830E+02    0.114493911181340920E+03    0.698992043748892233E-01    0.194761662059433514E-02
    0.717357132872371258E-86   -0.387418511828916598E+04    0.758431758938232115E+01    0.115431042664607553E+01    0.139147141351721274E+03    0.708379328271079345E+01    0.870991214526077755E+02    0.791431146664884899E-01    0.201733455340589573E-02
    0.999824256806949761E-86   -0.387486912971013635E+04    0.878089532486680824E+01   -0.648222627544315255E+00    0.847122376035480613E+02    0.107302816249622754E+02    0.985994597178143550E+02    0.390889581427905711E-01    0.180679911933319371E-02
    0.104160258865069521E-85   -0.387497100218287733E+04    0.870072736381033707E+01    0.129277013468628432E+01    0.133058295935267466E+03    0.413762416400528821E+01    0.112367694627919775E+03    0.369202140553797492E-01    0.135350675788198892E-02
    0.118040246324383543E-85   -0.387524119212915548E+04    0.891324399089391051E+01    0.630781365628869661E+00    0.989902715025055642E+02    0.470544180132288048E+01    0.141156187359145406E+03    0.225990847297872291E-01    0.173388101401551428E-02
    0.199964420582131910E-85   -0.387631541976270182E+04    0.794387507646814495E+01    0.120076886654775805E+01    0.403600213740314899E+02    0.104017824480509145E+02    0.149408760816751709E+03    0.575528086652527943E-01    0.219820242109663002E-02
    0.416816760473792484E-85   -0.387780443425923522E+04    0.819717846818549489E+01    0.178477036927829236E+00    0.997271722627116901E+02    0.106528692020929210E+02    0.149934728927433071E+03    0.118687947384820951E-01    0.216153056133988608E-02
    0.793904996229782701E-85   -0.387911306845940499E+04    0.737375584334700740E+01   -0.178746366998643325E+00    0.322975242123554835E+02    0.105347905074037129E+02    0.141686388674414985E+03    0.765721752817739437E-01    0.153058013399430775E-02
    0.148349439027270123E-84   -0.388038345217205551E+04    0.729434875287926499E+01    0.118533727665786159E+01    0.235289809066573419E+02    0.120205762369198297E+02    0.109625674139905030E+03    0.382253985057710438E-01    0.199343384261516836E-02
    0.150227048671593155E-84   -0.388042860665638682E+04    0.941753490213868361E+01    0.927075809393156369E+00    0.340368482786418980E+02    0.134055308674454245E+02    0.101590634713872092E+03    0.458260807619463445E-01    0.202791425188946200E-02
    0.269711077274782347E-84   -0.388161901364518781E+04    0.768546504354060112E+01    0.941070939254728067E+00    0.994311846907863384E+02    0.392788411705021412E+01    0.145850033609952050E+03    0.267590697188909502E-01    0.196678488897025945E-02
    0.402450047189995839E-84   -0.388243945300701671E+04    0.970749340029191998E+01    0.145231114908351877E+01    0.135061150740055581E+03    0.884671674373117156E+01    0.129314340182814817E+03    0.920296036183268495E-01    0.114888186143097932E-02
    0.854418242666402737E-84   -0.388396515268025041E+04    0.839882315137223756E+01    0.260076587184904007E+00    0.322641884079552952E+02    0.443958539528470464E+01    0.549794837810402868E+02    0.695704135034821147E-01    0.131305772688465692E-02
    0.154509229226268498E-83   -0.388516998888870376E+04    0.828987672932394126E+01    0.345239364750966171E+00    0.806484968579031118E+02    0.107261647632126085E+02    0.428796390913115886E+02    0.545016393392095955E-01    0.233626280874754070E-02
    0.260230261333397141E-83   -0.388623261494660801E+04    0.863377494324398853E+01    0.758885252059114279E+00    0.854782181191345245E+02    0.864518306505540224E+01    0.148049118690202931E+03    0.892615497025923271E-01    0.186143621231654494E-02
    0.296495679317892340E-83   -0.388651354651950760E+04    0.851178338784350252E+01    0.866186818206653442E+00    0.463753924718722601E+02    0.654572479294412268E+01    0.129345897207931444E+03    0.279864746954763058E-01    0.279518017370682060E-02
    0.578785676090801063E-83   -0.388787134572111972E+04    0.929660684979772611E+01    0.481389085622339508E+00    0.989264625588682804E+02    0.452493157352524555E+01    0.101453891076126411E+03    0.571245256410418539E-01    0.201595513662045133E-02
    0.129529333829526215E-82   -0.388950246615649348E+04    0.815321224946433176E+01   -0.698894010388968923E+00    0.353462865745584480E+02    0.110716155202394173E+02    0.987669647152426791E+02    0.516188538276551104E-01    0.182728874956998989E-02
    0.128283329152026132E-82   -0.388950313406683563E+04    0.788868178629921157E+01    0.765361172187235539E+00    0.108679838259201418E+03    0.100971169960777392E+02    0.101717620502755253E+03    0.857181990582103204E-01    0.217242098860197415E-02
    0.128635243561893854E-82   -0.388952861307329658E+04    0.833325425088195004E+01    0.223160935524004067E+00    0.771910884660155290E+02    0.655100717113545006E+01    0.488802245217046476E+02    0.467871002572572345E-01    0.248064650278531640E-02
    0.130753798083298427E-82   -0.388958128371532257E+04    0.856748002969001199E+01    0.844560226554231797E+00    0.366526452332452592E+02    0.989368549785004348E+01    0.818956172261193700E+02    0.241514337153593273E-01    0.283759836917083343E-02
    0.148957061399597134E-82   -0.388986196758517553E+04    0.838130396125728794E+01    0.167696205444428781E+01    0.821986590965636594E+02    0.106530611811569127E+02    0.921672414814942726E+02    0.727094824595878320E-01    0.186103569572247532E-02
    0.371691392478587785E-82   -0.389171077925312284E+04    0.897565201165111226E+01    0.931399825952548888E+00    0.177915685309077986E+03    0.135826973939628175E+02    0.898158791573342654E+02    0.682858001819511284E-01    0.148180221277929868E-02
    0.522802654168137520E-82   -0.389241305953053961E+04    0.798697575495451950E+01    0.105803513435277807E+01    0.624376689757179406E+02    0.945955988997141262E+01    0.111544169227694326E+03    0.166705076142261363E-01    0.212885776694776057E-02
    0.100390229244954868E-81   -0.389373795136787703E+04    0.945367490516158426E+01    0.602733375839090701E+00    0.154685416728582794E+03    0.128294991052582219E+02    0.146231498035348551E+03    0.411980980458229520E-01    0.148165118281596013E-02
    0.107130926452626569E-81   -0.389388792499571991E+04    0.743816669903950434E+01    0.798589837774942524E+00    0.326204968405796407E+02    0.401060512908652989E+01    0.105598398259008832E+03    0.483716382298703534E-01    0.212444461078453630E-02
    0.174931932610172734E-81   -0.389488861548288196E+04    0.794348004158991028E+01    0.426572297661982791E+00    0.154046471402338682E+03    0.164688811639368851E+02    0.134586508107613099E+03    0.316893351074822235E-01    0.189084815940190518E-02
    0.206741409354128905E-81   -0.389524275916369515E+04    0.869213314247871693E+01    0.145245042467880570E+01    0.273181320024566361E+02    0.639636652129345418E+01    0.643852679271130768E+02    0.981741044365841697E-01    0.147160284282221135E-02
    0.503652054533862665E-81   -0.389704359292272648E+04    0.749831271907418717E+01    0.437679767957593668E+00    0.105452258810839595E+03    0.708183889283387202E+01    0.674683180886356837E+02    0.750363414503945336E-01    0.189431597281310041E-02
    0.513793934740856871E-81   -0.389710346615918343E+04    0.780770477429365428E+01    0.897130237837282074E+00    0.156669164797962477E+02    0.692381842093451461E+01    0.818329270987821644E+02    0.243727584077250668E-01    0.283641420029475408E-02
    0.694285074461364474E-81   -0.389772558689195012E+04    0.718536803342691854E+01    0.196215232901746361E+00    0.676085860576310722E+02    0.536818107249970478E+01    0.116086671317013071E+03    0.501988828077992097E-01    0.194365613011635518E-02
    0.334806644996604010E-80   -0.390089209815753293E+04    0.844018971002527607E+01    0.626598537055850002E+00    0.170934438801281999E+03    0.610246184614019160E+01    0.150365246421189227E+03    0.533186271667266606E-01    0.199433420066440518E-02
    0.814450246813858192E-80   -0.390269001846907031E+04    0.828444092551074363E+01   -0.235466164858451066E+00    0.764724866688247147E+02    0.747350165238251751E+01    0.145241349452114463E+03    0.585879871602136768E-01    0.192017922423611941E-02
    0.835835901292166079E-80   -0.390276185639236974E+04    0.810767581353028000E+01    0.143440357269022378E+01    0.184425285718342025E+03    0.901913860264895639E+01    0.753559652751251150E+02    0.565406946144911271E-01    0.185570268820494299E-02
    0.947510746226507784E-80   -0.390303266834248825E+04    0.912279647670235327E+01    0.256622474364380793E-01    0.924603636408565706E+02    0.749575683706273743E+01    0.144810594724813001E+03    0.667069552273800437E-01    0.177850523418514078E-02
    0.985874727527407873E-80   -0.390313205037605940E+04    0.872611429352199330E+01    0.900031384494097253E+00    0.170713776445521006E+03    0.450821676775959634E+01    0.920357488888054860E+02    0.831107891664172177E-01    0.137117171438695630E-02
    0.290184798838362113E-79   -0.390531119788617343E+04    0.845074917619075094E+01    0.840456513546532058E+00    0.593182413813042686E+02    0.112612657181693319E+02    0.138495902952077898E+03    0.395447094785303724E-01    0.268931883605754958E-02
    0.556424952840495238E-79   -0.390663322658334255E+04    0.917812943148905980E+01    0.688381093530034516E+00    0.163818613046815784E+03    0.879726378005753062E+01    0.141218832905744250E+03    0.828118492689505215E-01    0.177229075417838244E-02
    0.114961327642399669E-78   -0.390810452373822727E+04    0.861609889080628832E+01    0.130156574675678183E+01    0.105584214501271873E+03    0.757438295611294787E+01    0.145920645552446302E+03    0.587801136672348665E-01    0.167251814169889807E-02
    0.134921319547482379E-78   -0.390844471573808642E+04    0.859577567895568606E+01    0.706069341666845318E+00    0.280882986558720020E+02    0.859302407291228043E+01    0.133795134836116802E+03    0.187534137613547987E-01    0.258091352628332486E-02
    0.137519992051897063E-78   -0.390850287076390941E+04    0.944096471405319093E+01    0.663091654678680253E+00    0.128296326398379449E+03    0.136958260991852896E+02    0.138466894295014498E+03    0.413261515820272513E-01    0.188580785308399969E-02
    0.137274283508872272E-78   -0.390851929414488404E+04    0.791672724585459786E+01   -0.438878961133647216E+00    0.140488947644389928E+02    0.131682956855380624E+02    0.142681296282808916E+03    0.340591267682812671E-01    0.143024217581286012E-02
    0.162843757614583037E-78   -0.390888091455509129E+04    0.801508995405780311E+01   -0.409172713430013157E+00    0.919192856292343663E+02    0.119202602957772097E+02    0.878123143136859454E+02    0.460462314230033129E-01    0.189680816587309699E-02
    0.206298888246315968E-78   -0.390937398421944863E+04    0.819420230295011720E+01    0.575640042490256576E+00    0.607992926250320522E+02    0.878622444439666239E+01    0.936943417385802775E+02    0.569635629811748381E-01    0.254357807804550572E-02
    0.206196002801364505E-78   -0.390939298653002925E+04    0.773399254704136929E+01    0.108963637990909046E+01    0.687584974171314087E+02    0.104638712188455685E+02    0.768493702065817814E+02    0.951355647596470455E-01    0.163470078203657287E-02
    0.221081150291206218E-78   -0.390955239181736351E+04    0.845967644232668903E+01    0.775519133228907087E+00    0.702824422454442583E+02    0.117660157200205386E+02    0.692067306103282789E+02    0.260625424504044301E-01    0.276895174729903208E-02
    0.247081276967506751E-78   -0.390979476683545090E+04    0.886705994429304312E+01    0.119537907872525118E+01    0.175895012949226640E+03    0.804058649015633442E+01    0.134115765093532673E+03    0.402236070580079333E-01    0.208091031713679171E-02
    0.566547672105622027E-78   -0.391147445461519874E+04    0.735927640948777118E+01    0.127318104533500787E+01    0.149299221594336075E+03    0.971659055206064970E+01    0.939259746068463670E+02    0.596124972612448317E-01    0.173871114855987966E-02
    0.952547770688003099E-78   -0.391253361267474520E+04    0.924125148257114759E+01    0.270755369971747761E+00    0.448129362480558413E+01    0.103808920516460983E+02    0.156752876045850769E+03    0.786911477748840488E-01    0.113610645983949613E-02
    0.115609363632168380E-77   -0.391294093624981269E+04    0.846532227866245890E+01   -0.200200614447036962E-01    0.121962617089029663E+03    0.900210027690450865E+01    0.986689361883306475E+02    0.431749489652560256E-01    0.256694395016723300E-02
    0.184613584646326956E-76   -0.391850220234731751E+04    0.845204358973143499E+01    0.292789071535399792E+00    0.170497674238878488E+03    0.522588044649769667E+01    0.113293723789984909E+03    0.588867062945545999E-01    0.220198095444848040E-02
    0.224990099407952980E-76   -0.391891778532653825E+04    0.777031086884583289E+01    0.213769734767982555E+00    0.557832967768052725E+02    0.783149005775182427E+01    0.455574447474406838E+02    0.695052926647264924E-01    0.163149913871518063E-02
    0.236122013350300792E-76   -0.391903436988362000E+04    0.835004712614930433E+01    0.162835605931154603E+01    0.129058155272142358E+03    0.105283425577630414E+02    0.123452606230220752E+03    0.577868536374016098E-01    0.102972213925841302E-02
    0.576773158351647819E-76   -0.392084057062820148E+04    0.812034605235134066E+01    0.254458476228382580E+00    0.929057360306123456E+02    0.153007883061795376E+02    0.959410676828404405E+02    0.223323373035434480E-01    0.142399858919693310E-02
    0.653113349370631640E-76   -0.392110917392274814E+04    0.739998943645200136E+01    0.107680050916852110E+01    0.116433695301013856E+03    0.760936510971646740E+01    0.981617886689843431E+02    0.390334683220523934E-01    0.980590823612612073E-03
    0.888777862852483586E-76   -0.392174536719179559E+04    0.879863115697426679E+01   -0.176307453494789268E+00    0.103727438711264327E+03    0.130993691729587329E+02    0.790075777661560181E+02    0.463877683083970122E-01    0.148179855023662850E-02
    0.135441721725379522E-75   -0.392260792561498329E+04    0.845566201660105676E+01    0.166857690663286817E-01    0.119074796018510405E+02    0.146261637473331554E+02    0.141598855841396016E+03    0.618187498560119758E-01    0.102506158592409707E-02
    0.384476546010656684E-75   -0.392471460829214311E+04    0.919361185963406946E+01    0.102227903879866844E+01    0.792091770000493085E+02    0.114218188059859997E+02    0.145200504056793818E+03    0.703335906061232780E-01    0.186241225075680717E-02
    0.576355216280792357E-75   -0.392554429104641576E+04    0.838286789227941220E+01    0.132297951226981869E+01    0.113573597845775524E+03    0.114349902461787405E+02    0.146767580940140562E+03    0.519273763581151460E-01    0.175852809396657289E-02
    0.998554243047887388E-75   -0.392666345966714653E+04    0.967341168186291256E+01    0.550637637636791411E+00    0.785407556436503711E+02    0.154756904905032009E+02    0.141974778519452002E+03    0.550080370423838422E-01    0.134980050971803813E-02
    0.237070738795362364E-74   -0.392841273004636423E+04    0.840454055549112056E+01   -0.469582305741442330E+00    0.151444932661502321E+03    0.689689880364379615E+01    0.124400810177784649E+03    0.467108815385296056E-01    0.184280589377730118E-02
    0.237347902523825543E-74   -0.392843506691710127E+04    0.815395365625385971E+01    0.666122399486015482E+00    0.987339401640713277E+01    0.741059554636702345E+01    0.557472484692160108E+02    0.136095358237663007E-01    0.274063240005042574E-02
    0.508673144991282624E-74   -0.392997962421928241E+04    0.723340413201592192E+01    0.875327801871376820E+00    0.131046956042554598E+03    0.101923735747842024E+02    0.101780240159909098E+03    0.739618869847613880E-01    0.132117891934628129E-02
    0.145491725730454945E-73   -0.393210142152161779E+04    0.797602291602343350E+01    0.356054076914682049E+00    0.145560558103142199E+03    0.563198578105176928E+01    0.137036105670008766E+03    0.517520688626081082E-01    0.207659283856279683E-02
    0.146423974564532393E-73   -0.393213419578490584E+04    0.868338077677114129E+01   -0.296912608886743534E-01    0.667284494350728181E+02    0.119685304893569473E+02    0.951953552527612743E+02    0.533925251787421076E-01    0.215353627206995484E-02
    0.183919761550866571E-73   -0.393261018225523503E+04    0.743745997772398670E+01    0.787702531933039296E+00    0.157321622580195083E+03    0.105070575325674742E+02    0.712033804026692678E+02    0.399368291602913844E-01    0.184650509420646752E-02
    0.254815815330398492E-73   -0.393328226507000727E+04    0.940176677180352982E+01    0.430042488572910386E-01    0.823430929368934272E+02    0.104089375434431730E+02    0.111575073106211818E+03    0.539860603048268467E-01    0.204592015594192182E-02
    0.257756451440760992E-73   -0.393332521339213645E+04    0.807790173487997798E+01   -0.665285924225544889E-01    0.421829069489769140E+02    0.128223221521716280E+02    0.135111454257016760E+03    0.672740950945102667E-01    0.989120408200777883E-03
    0.357784538506937852E-73   -0.393400104500223597E+04    0.836149432584768704E+01    0.477216417129754156E+00    0.630520546781527358E+02    0.635273015354980686E+01    0.110085092286299485E+03    0.911995531055500297E-01    0.188170906686339554E-02
